,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
1570473,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-01-25,-24.0,-17.0,-19.0,-15.0,-26.0,12.0
1570474,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-01-26,-28.0,-17.0,-19.0,-13.0,-28.0,12.0
1570475,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-01-27,-30.0,-24.0,-18.0,-16.0,-26.0,12.0
1570476,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-01-28,-28.0,-15.0,-20.0,-16.0,-27.0,13.0
1570477,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-01-29,-30.0,-11.0,-46.0,-17.0,-27.0,14.0
1570478,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-01-30,-60.0,-34.0,-66.0,-37.0,-29.0,18.0
1570479,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-01-31,-58.0,-33.0,-69.0,-31.0,-24.0,15.0
1570480,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-02-01,-19.0,-9.0,-35.0,-11.0,-30.0,13.0
1570481,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-02-02,-21.0,-9.0,-26.0,-10.0,-30.0,12.0
1570482,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-02-03,-25.0,-18.0,-32.0,-13.0,-29.0,13.0
1570483,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-02-04,-27.0,-14.0,-37.0,-15.0,-29.0,13.0
1570484,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-02-05,-26.0,-12.0,-36.0,-14.0,-28.0,13.0
1570485,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-02-06,-57.0,-30.0,-51.0,-27.0,-23.0,17.0
1570486,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-02-07,-60.0,-39.0,-63.0,-28.0,-21.0,14.0
1570487,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-02-08,-18.0,-11.0,-34.0,-11.0,-29.0,11.0
1570488,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-02-09,-23.0,-12.0,-33.0,-12.0,-31.0,12.0
1570489,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-02-10,-28.0,-20.0,-34.0,-17.0,-30.0,13.0
1570490,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-02-11,-27.0,-15.0,-40.0,-16.0,-30.0,13.0
1570491,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-02-12,-28.0,-15.0,-39.0,-16.0,-29.0,14.0
1570492,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-02-13,-33.0,-14.0,-46.0,-13.0,-17.0,11.0
1570493,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-02-14,-27.0,-22.0,-41.0,-10.0,-9.0,8.0
1570494,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-02-15,-19.0,-14.0,-34.0,-14.0,-30.0,11.0
1570495,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-02-16,-22.0,-10.0,-32.0,-12.0,-32.0,12.0
1570496,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-02-17,-27.0,-19.0,-36.0,-16.0,-30.0,13.0
1570497,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-02-18,-26.0,-11.0,-35.0,-15.0,-30.0,13.0
1570498,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-02-19,-27.0,-13.0,-33.0,-16.0,-28.0,14.0
1570499,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-02-20,-35.0,-14.0,-43.0,-14.0,-17.0,11.0
1570500,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-02-21,-38.0,-25.0,-49.0,-14.0,-15.0,9.0
1570501,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-02-22,-20.0,-9.0,-30.0,-11.0,-26.0,12.0
1570502,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-02-23,-22.0,-9.0,-26.0,-9.0,-27.0,12.0
1570503,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-02-24,-23.0,-12.0,-27.0,-11.0,-25.0,12.0
1570504,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-02-25,-22.0,-5.0,-31.0,-10.0,-25.0,12.0
1570505,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-02-26,-21.0,-3.0,-26.0,-8.0,-23.0,12.0
1570506,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-02-27,-25.0,-1.0,-43.0,-5.0,-14.0,10.0
1570507,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-02-28,-24.0,-9.0,-49.0,-2.0,-9.0,8.0
1570508,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-03-01,-11.0,3.0,-27.0,-4.0,-20.0,12.0
1570509,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-03-02,-13.0,3.0,-24.0,-2.0,-22.0,11.0
1570510,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-03-03,-17.0,-5.0,-25.0,-3.0,-21.0,12.0
1570511,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-03-04,-18.0,-1.0,-28.0,-5.0,-20.0,12.0
1570512,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-03-05,-15.0,3.0,-26.0,-2.0,-18.0,12.0
1570513,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-03-06,-51.0,-22.0,-51.0,-24.0,-24.0,18.0
1570514,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-03-07,-56.0,-31.0,-61.0,-20.0,-21.0,15.0
1570515,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-03-08,-9.0,1.0,-21.0,0.0,-18.0,12.0
1570516,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-03-09,-17.0,-2.0,-23.0,-1.0,-20.0,12.0
1570517,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-03-10,-20.0,-9.0,-26.0,-4.0,-19.0,13.0
1570518,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-03-11,-21.0,-4.0,-29.0,-2.0,-18.0,13.0
1570519,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-03-12,-17.0,1.0,-25.0,-1.0,-15.0,13.0
1570520,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-03-13,-55.0,-24.0,-53.0,-28.0,-25.0,21.0
1570521,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-03-14,-58.0,-33.0,-62.0,-24.0,-25.0,17.0
1570522,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-03-15,-15.0,-3.0,-34.0,-2.0,-16.0,14.0
1570523,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-03-16,-18.0,-3.0,-28.0,0.0,-18.0,14.0
1570524,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-03-17,-21.0,-9.0,-30.0,-3.0,-16.0,14.0
1570525,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-03-18,-19.0,1.0,-33.0,-5.0,-18.0,16.0
1570526,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-03-19,-18.0,1.0,-31.0,-3.0,-16.0,17.0
1570527,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-03-20,-54.0,-24.0,-54.0,-30.0,-26.0,22.0
1570528,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-03-21,-61.0,-37.0,-65.0,-27.0,-24.0,19.0
1570529,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-03-22,-5.0,7.0,-23.0,-3.0,-17.0,16.0
1570530,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-03-23,-3.0,16.0,-20.0,6.0,-19.0,14.0
1570531,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-03-24,-1.0,15.0,-16.0,10.0,-18.0,13.0
1570532,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-03-25,-56.0,-26.0,-54.0,-33.0,-33.0,25.0
1570533,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-03-26,-48.0,-9.0,-39.0,-26.0,-30.0,26.0
1570534,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-03-27,-89.0,-87.0,-86.0,-74.0,-53.0,34.0
1570535,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-03-28,-90.0,-89.0,-86.0,-76.0,-50.0,27.0
1570536,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-03-29,-41.0,-14.0,-42.0,-28.0,-32.0,24.0
1570537,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-03-30,-42.0,-15.0,-36.0,-22.0,-33.0,22.0
1570538,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-03-31,-38.0,-9.0,-33.0,-19.0,-33.0,22.0
1570539,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-04-01,-30.0,15.0,-40.0,-12.0,-32.0,21.0
1570540,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-04-02,-71.0,-36.0,-50.0,-54.0,-74.0,43.0
1570541,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-04-03,-66.0,-38.0,-61.0,-47.0,-47.0,28.0
1570542,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-04-04,-70.0,-49.0,-75.0,-39.0,-32.0,21.0
1570543,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-04-05,-43.0,-23.0,-43.0,-28.0,-36.0,25.0
1570544,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-04-06,-47.0,-22.0,-38.0,-25.0,-38.0,25.0
1570545,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-04-07,-49.0,-29.0,-39.0,-28.0,-38.0,25.0
1570546,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-04-08,-52.0,-25.0,-48.0,-31.0,-37.0,26.0
1570547,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-04-09,-52.0,-23.0,-45.0,-30.0,-35.0,28.0
1570548,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-04-10,-62.0,-31.0,-54.0,-38.0,-31.0,25.0
1570549,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-04-11,-68.0,-44.0,-69.0,-34.0,-29.0,21.0
1570550,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-04-12,-50.0,-31.0,-43.0,-30.0,-35.0,25.0
1570551,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-04-13,-51.0,-30.0,-39.0,-26.0,-37.0,25.0
1570552,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-04-14,-50.0,-31.0,-40.0,-28.0,-37.0,25.0
1570553,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-04-15,-51.0,-26.0,-46.0,-30.0,-35.0,26.0
1570554,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-04-16,-49.0,-21.0,-42.0,-27.0,-33.0,27.0
1570555,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-04-17,-56.0,-24.0,-47.0,-30.0,-27.0,24.0
1570556,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-04-18,-63.0,-38.0,-65.0,-27.0,-27.0,20.0
1570557,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-04-19,-45.0,-27.0,-43.0,-27.0,-33.0,24.0
1570558,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-04-20,-45.0,-23.0,-35.0,-22.0,-34.0,24.0
1570559,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-04-21,-49.0,-29.0,-35.0,-27.0,-35.0,25.0
1570560,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-04-22,-49.0,-24.0,-46.0,-28.0,-33.0,26.0
1570561,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-04-23,-49.0,-20.0,-45.0,-28.0,-31.0,28.0
1570562,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-04-24,-54.0,-21.0,-46.0,-29.0,-24.0,23.0
1570563,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-04-25,-61.0,-34.0,-62.0,-24.0,-23.0,19.0
1570564,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-04-26,-44.0,-25.0,-40.0,-27.0,-32.0,24.0
1570565,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-04-27,-43.0,-21.0,-34.0,-20.0,-33.0,23.0
1570566,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-04-28,-43.0,-23.0,-32.0,-22.0,-33.0,23.0
1570567,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-04-29,-42.0,-15.0,-46.0,-22.0,-30.0,24.0
1570568,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-04-30,-38.0,-4.0,-39.0,-14.0,-29.0,24.0
1570569,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-05-01,-68.0,-52.0,-36.0,-31.0,-47.0,25.0
1570570,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-05-02,-48.0,-14.0,-61.0,-10.0,-21.0,17.0
1570571,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-05-03,-33.0,-7.0,-39.0,-14.0,-28.0,21.0
1570572,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-05-04,-36.0,-9.0,-32.0,-10.0,-30.0,21.0
1570573,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-05-05,-37.0,-13.0,-27.0,-13.0,-29.0,21.0
1570574,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-05-06,-38.0,-8.0,-41.0,-11.0,-28.0,22.0
1570575,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-05-07,-37.0,-2.0,-33.0,-8.0,-25.0,23.0
1570576,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-05-08,-39.0,3.0,-32.0,-1.0,-17.0,19.0
1570577,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-05-09,-49.0,-19.0,-57.0,2.0,-5.0,13.0
1570578,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-05-10,-34.0,-16.0,-34.0,-11.0,-27.0,21.0
1570579,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-05-11,-34.0,-13.0,-30.0,-6.0,-28.0,20.0
1570580,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-05-12,-36.0,-14.0,-27.0,-10.0,-28.0,21.0
1570581,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-05-13,-38.0,-8.0,-45.0,-13.0,-27.0,21.0
1570582,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-05-14,-32.0,6.0,-30.0,-5.0,-25.0,22.0
1570583,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-05-15,-69.0,-54.0,-23.0,-15.0,-43.0,21.0
1570584,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-05-16,-67.0,-56.0,-30.0,20.0,-21.0,13.0
1570585,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-05-17,-31.0,-8.0,-35.0,-9.0,-24.0,20.0
1570586,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-05-18,-33.0,-7.0,-35.0,-5.0,-25.0,20.0
1570587,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-05-19,-35.0,-14.0,-35.0,-12.0,-26.0,20.0
1570588,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-05-20,-33.0,-3.0,-50.0,-6.0,-25.0,19.0
1570589,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-05-21,-45.0,-7.0,-24.0,-35.0,-65.0,36.0
1570590,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-05-22,-40.0,-8.0,-28.0,-7.0,-20.0,21.0
1570591,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-05-23,-48.0,-25.0,-48.0,-3.0,-12.0,16.0
1570592,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-05-24,-31.0,-14.0,-32.0,-5.0,-22.0,19.0
1570593,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-05-25,-34.0,-14.0,-29.0,-1.0,-23.0,19.0
1570594,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-05-26,-35.0,-16.0,-22.0,-2.0,-23.0,19.0
1570595,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-05-27,-35.0,-6.0,-36.0,-5.0,-20.0,20.0
1570596,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-05-28,-35.0,-5.0,-27.0,-2.0,-17.0,21.0
1570597,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-05-29,-38.0,-1.0,-26.0,1.0,-12.0,19.0
1570598,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-05-30,-41.0,-12.0,-40.0,5.0,-9.0,15.0
1570599,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-05-31,-29.0,-8.0,-26.0,-1.0,-19.0,19.0
1570600,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-06-01,-31.0,-4.0,-28.0,-1.0,-22.0,20.0
1570601,CL,Chile,Santiago Metropolitan Region,Cordillera Province,,,,ChIJMXxnZtPbfJYR49zRTEqk1_M,2021-06-02,-31.0,-5.0,-18.0,2.0,-22.0,19.0
1570602,CL,Chile,Santiago Metropolitan Region,Maipo Province,,,,ChIJP-LGpfEjY5YRY9V4d1uH-Yk,2020-02-15,-1.0,-3.0,-3.0,-2.0,-4.0,-1.0
1570603,CL,Chile,Santiago Metropolitan Region,Maipo Province,,,,ChIJP-LGpfEjY5YRY9V4d1uH-Yk,2020-02-16,0.0,-1.0,-7.0,-4.0,-4.0,0.0
1570604,CL,Chile,Santiago Metropolitan Region,Maipo Province,,,,ChIJP-LGpfEjY5YRY9V4d1uH-Yk,2020-02-17,-1.0,-2.0,0.0,-3.0,-9.0,1.0
1570605,CL,Chile,Santiago Metropolitan Region,Maipo Province,,,,ChIJP-LGpfEjY5YRY9V4d1uH-Yk,2020-02-18,-3.0,0.0,-2.0,-3.0,-7.0,1.0
1570606,CL,Chile,Santiago Metropolitan Region,Maipo Province,,,,ChIJP-LGpfEjY5YRY9V4d1uH-Yk,2020-02-19,-5.0,-5.0,-5.0,-3.0,-7.0,1.0
1570607,CL,Chile,Santiago Metropolitan Region,Maipo Province,,,,ChIJP-LGpfEjY5YRY9V4d1uH-Yk,2020-02-20,-5.0,-1.0,-4.0,-4.0,-7.0,1.0
1570608,CL,Chile,Santiago Metropolitan Region,Maipo Province,,,,ChIJP-LGpfEjY5YRY9V4d1uH-Yk,2020-02-21,-6.0,-3.0,-8.0,-8.0,-7.0,2.0
1570609,CL,Chile,Santiago Metropolitan Region,Maipo Province,,,,ChIJP-LGpfEjY5YRY9V4d1uH-Yk,2020-02-22,-3.0,-2.0,-3.0,0.0,-2.0,1.0
1570610,CL,Chile,Santiago Metropolitan Region,Maipo Province,,,,ChIJP-LGpfEjY5YRY9V4d1uH-Yk,2020-02-23,-3.0,0.0,-11.0,-3.0,-2.0,1.0
1570611,CL,Chile,Santiago Metropolitan Region,Maipo Province,,,,ChIJP-LGpfEjY5YRY9V4d1uH-Yk,2020-02-24,-1.0,-3.0,-6.0,-5.0,-3.0,2.0
1570612,CL,Chile,Santiago Metropolitan Region,Maipo Province,,,,ChIJP-LGpfEjY5YRY9V4d1uH-Yk,2020-02-25,0.0,3.0,-1.0,-1.0,0.0,1.0
1570613,CL,Chile,Santiago Metropolitan Region,Maipo Province,,,,ChIJP-LGpfEjY5YRY9V4d1uH-Yk,2020-02-26,-2.0,-2.0,4.0,2.0,2.0,1.0
